EVT_UDX_STA_UPD_REQUEST,EVT_UDX_STA_PDU_REQUEST,EVT_UDX_DL_CLEANUP_MEM,EVT_UDX_CONFIG_REQUEST,EVT_UDX_CONFIG_CONFIRM,EVT_TIMER_TICK_INDICATION,EVT_SCTP_USER_PAYLOAD_REQUEST,EVT_SCTP_USER_PAYLOAD_INDICATION,EVT_SCTP_CONFIG_RESPONSE,EVT_SCTP_CONFIG_REQUEST,EVT_SCTP_ASSOC_STATUS,EVT_RRM_UE_RECONFIG_RESPONSE,EVT_RRM_UE_RECONFIG_REQUEST,EVT_RRM_UE_ADMIT_REQUEST,EVT_RRM_UE_ADMIT_CONFIRM,EVT_RRM_CELL_ADD_REQUEST,EVT_RRM_CELL_ADD_CONFIRM,EVT_RLC_UE_CONFIG_CONFIRM,EVT_RLC_REQ_FLW_CTRL_INFO,EVT_RLC_FLW_CTRL_INFO_INDICATION,EVT_RGR_LVL2_CONFIG_CONFIRM,EVT_RGR_LVL1_TTI_INDICATION,EVT_RGR_LVL1_SI_CONFIG_CONFIRM,EVT_RGR_LVL1_CONFIG_CONFIRM,EVT_RGR_LVL1_CCCH_DATA_INDICATION,EVT_OAM_DU_CONFIG_REQUEST,EVT_OAM_CELL_CONFIG_REQUEST,EVT_NRUP_EGTPU_DATA_INDICATION,EVT_NRUP_ADD_RAB_RESPONSE,EVT_NRUP_ADD_RAB_REQUEST,EVT_KWU_DATA_REQUEST,EVT_KWU_DATA_INDICATION,EVT_F1AP_UE_MSG_TX,EVT_F1AP_UE_MSG_RX,EVT_F1AP_UE_ID_RESPONSE,EVT_F1AP_UE_ID_REQUEST,EVT_F1AP_MGMT_MSG_TX,EVT_F1AP_MGMT_MSG_RX,EVT_EGTP_TTI_INDICATION,EVT_EGTP_INIT_REQUEST,EVT_EGTP_ADD_TUNNEL_RESPONSE,EVT_EGTP_ADD_TUNNEL_REQUEST,EVT_CTF_CONFIG_CONFIRM,EVT_CKW_UL_CONFIG_REQUEST,EVT_APP_UE_RRC_RECONFIG_DELIVERY_INDICATION,EVT_APP_LCL_CELL_ADD_RSP,EVT_APP_LCL_CELL_ADD_REQ
0,0,0,0,0,0,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,0,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,1,0,0,2,1
0,0,0,0,0,9725,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,972,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,19451,1,0,0,1,0,0,2,1
0,0,0,0,0,19726,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,1972,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,39453,1,0,0,1,0,0,2,1
0,0,0,0,0,29727,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,2972,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,59455,1,0,0,1,0,0,2,1
0,0,0,0,0,39728,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,3973,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,79457,1,0,0,1,0,0,2,1
0,0,0,0,0,49729,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,4973,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,99458,1,0,0,1,0,0,2,1
0,0,0,0,0,59730,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,5973,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,119460,1,0,0,1,0,0,2,1
0,0,0,0,0,69731,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,6973,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,139462,1,0,0,1,0,0,2,1
0,0,0,0,0,79732,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,7973,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,159464,1,0,0,1,0,0,2,1
0,0,0,0,0,89733,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,8973,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,179466,1,0,0,1,0,0,2,1
0,0,0,0,0,99733,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,9973,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,199467,1,0,0,1,0,0,2,1
0,0,0,0,0,109734,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,10973,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,219469,1,0,0,1,0,0,2,1
0,0,0,0,0,119735,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,11973,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,239470,1,0,0,1,0,0,2,1
0,0,0,0,0,129736,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,12973,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,259472,1,0,0,1,0,0,2,1
0,0,0,0,0,139737,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,13973,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,279474,1,0,0,1,0,0,2,1
78,140,78,35,35,149742,196,161,1,1,1,17,17,18,18,1,1,35,0,0,1,14974,3,106,18,1,1,0,17,17,106,141,193,158,18,18,3,3,299485,1,17,17,1,35,17,2,1
145,255,145,64,64,159752,355,291,1,1,1,32,32,32,32,1,1,64,0,0,1,15975,3,194,32,1,1,0,32,32,192,256,352,288,32,32,3,3,319505,1,32,32,1,64,32,2,1
145,255,145,64,64,169762,355,291,1,1,1,32,32,32,32,1,1,64,0,0,1,16976,3,194,32,1,1,0,32,32,192,256,352,288,32,32,3,3,339525,1,32,32,1,64,32,2,1
145,255,145,64,64,179779,355,291,1,1,1,32,32,32,32,1,1,64,97,95,1,17978,3,194,32,1,1,137665,32,32,133850,12048,352,288,32,32,3,3,359558,1,32,32,1,64,32,2,1
145,255,145,64,64,189822,355,291,1,1,1,32,32,32,32,1,1,64,241515,239611,1,18982,3,194,32,1,1,598540,32,32,583826,53295,352,288,32,32,3,3,379645,1,32,32,1,64,32,2,1
145,255,145,64,64,199857,355,291,1,1,1,32,32,32,32,1,1,64,771546,764761,1,19985,3,194,32,1,1,1206201,32,32,1180225,102952,352,288,32,32,3,3,399715,1,32,32,1,64,32,2,1
145,255,145,64,64,209899,355,291,1,1,1,32,32,32,32,1,1,64,1311224,1299436,1,20990,3,194,32,1,1,1802898,32,32,1765128,152587,352,288,32,32,3,3,419799,1,32,32,1,64,32,2,1
145,255,145,64,64,219950,355,291,1,1,1,32,32,32,32,1,1,64,1877390,1860148,1,21995,3,194,32,1,1,2397524,32,32,2348695,202222,352,288,32,32,3,3,439901,1,32,32,1,64,32,2,1
145,255,145,64,64,230011,355,291,1,1,1,32,32,32,32,1,1,64,2461546,2438857,1,23001,3,194,32,1,1,2995163,32,32,2935257,251941,352,288,32,32,3,3,460022,1,32,32,1,64,32,2,1
145,255,145,64,64,240072,355,291,1,1,1,32,32,32,32,1,1,64,3032170,3004168,1,24007,3,194,32,1,1,3592398,32,32,3521114,301660,352,288,32,32,3,3,480144,1,32,32,1,64,32,2,1
145,255,145,64,64,250118,355,291,1,1,1,32,32,32,32,1,1,64,3655019,3620925,1,25012,3,194,32,1,1,4188185,32,32,4106755,351315,352,288,32,32,3,3,500237,1,32,32,1,64,32,2,1
145,255,145,64,64,260165,355,291,1,1,1,32,32,32,32,1,1,64,4297145,4256903,1,26016,3,194,32,1,1,4784466,32,32,4693172,400972,352,288,32,32,3,3,520330,1,32,32,1,64,32,2,1
